month,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,date,sentiment,observation_date,GDP,publication_Buzzfeed News,publication_CNBC,publication_CNN,publication_Economist,publication_Fox News,publication_Gizmodo,publication_Hyperallergic,publication_Mashable,publication_New Republic,publication_New Yorker,publication_Politico,publication_Reuters,publication_The Hill,publication_The Verge,publication_Vice News,publication_Washington Post,publication_Wired
2018-03-01,0.2185923,0.22554438,0.2665796,0.25812697,0.26866645,0.25615588,0.2504478,0.277227,0.2580893,0.32994562,2018-03-31,-0.4468781985669504,2018-03-01,100.4152,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-03-01,0.27015656,0.27994967,0.29279727,0.21515918,0.3460933,0.18379453,0.24479894,0.24428162,0.2002047,0.2598217,2018-03-31,-0.5757575757401286,2018-03-01,100.4152,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2018-03-01,0.26833242,0.26044402,0.27417663,0.3523282,0.23628803,0.2406448,0.303425,0.35843506,0.28111315,0.3110154,2018-03-31,-0.4270660011091439,2018-03-01,100.4152,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2018-03-01,0.22037329,0.30062968,0.19436593,0.278786,0.1993452,0.21440694,0.3155664,0.29042944,0.51396,0.27771267,2018-03-31,-0.3585021485572871,2018-03-01,100.4152,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2018-03-01,0.23327564,0.31809977,0.23472942,0.30369928,0.22988114,0.21228953,0.35421547,0.3145812,0.29121086,0.2703941,2018-03-31,-0.1363907087551302,2018-03-01,100.4152,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018-03-01,0.34143642,0.27448496,0.4151758,0.25450242,0.3849641,0.2528303,0.30084735,0.3412829,0.25831136,0.3298057,2018-03-31,-0.5686853766616496,2018-03-01,100.4152,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018-03-01,0.27226773,0.36025113,0.21694505,0.26907018,0.2222056,0.18690681,0.37312156,0.27449283,0.37218916,0.28533983,2018-03-31,-0.4150444604661343,2018-03-01,100.4152,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2018-03-01,0.32657766,0.24231319,0.47146124,0.24512862,0.42965743,0.23722643,0.25907508,0.32203424,0.21245688,0.31128967,2018-03-31,-0.5912124582868211,2018-03-01,100.4152,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2018-03-01,0.16464762,0.13679916,0.17345297,0.1879926,0.14464793,0.32790247,0.119964145,0.21409085,0.14937353,0.22607197,2018-03-31,-0.5920903954798915,2018-03-01,100.4152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018-03-01,0.34073097,0.24457525,0.47450817,0.24533452,0.42680404,0.24289617,0.2592441,0.34041393,0.22468983,0.3261969,2018-03-31,-0.5498188405795856,2018-03-01,100.4152,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2018-03-01,0.19982831,0.23220655,0.20924973,0.3696397,0.18956295,0.22709182,0.28489742,0.3200606,0.24999991,0.24369237,2018-03-31,-0.2762090230443764,2018-03-01,100.4152,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018-03-01,0.32964438,0.23828055,0.3569683,0.23451741,0.3037803,0.20221497,0.24564566,0.30346859,0.2068355,0.33301172,2018-03-31,-0.7043132803631237,2018-03-01,100.4152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018-03-01,0.21406184,0.2433237,0.2352269,0.34086478,0.2223465,0.24785738,0.29310045,0.34033486,0.26757774,0.28456843,2018-03-31,-0.3003802281366918,2018-03-01,100.4152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2018-04-01,0.25264463,0.1976541,0.3573665,0.26379454,0.30982745,0.27900767,0.2220052,0.31792864,0.19160548,0.29803663,2018-04-30,-0.4918132201331159,2018-04-01,100.4212,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-01,0.3441834,0.29730043,0.31816602,0.2219803,0.30109987,0.18677284,0.27662653,0.31670946,0.24314997,0.31000885,2018-04-30,-0.5614288664050048,2018-04-01,100.4212,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-01,0.19338267,0.19425224,0.26625758,0.25926384,0.23633131,0.34009677,0.21606812,0.28129187,0.19190843,0.2497898,2018-04-30,-0.3749434644955337,2018-04-01,100.4212,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-01,0.35931715,0.27946866,0.39907655,0.24850921,0.3491758,0.22220956,0.29760942,0.34039718,0.22822402,0.34980896,2018-04-30,-0.6180359852589165,2018-04-01,100.4212,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-01,0.22109585,0.23312819,0.26197335,0.25393406,0.27291998,0.26605886,0.2544469,0.27964678,0.26557007,0.3326689,2018-04-30,-0.5025884383087785,2018-04-01,100.4212,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-01,0.30312267,0.27512208,0.3098472,0.23011634,0.29218465,0.17282352,0.29267022,0.26492414,0.19341145,0.21163766,2018-04-30,-0.6880733944922566,2018-04-01,100.4212,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2018-04-01,0.28964135,0.26756075,0.28298125,0.3496104,0.2376873,0.24642919,0.30208287,0.37639078,0.28166932,0.32170728,2018-04-30,-0.5166088249874773,2018-04-01,100.4212,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2018-04-01,0.22992924,0.30706736,0.1985073,0.2814836,0.208795,0.21416149,0.32534724,0.2876144,0.5223241,0.26766258,2018-04-30,-0.353301565690826,2018-04-01,100.4212,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2018-04-01,0.23058379,0.3104152,0.22999765,0.31428942,0.22039138,0.2096703,0.3573931,0.31821796,0.27921697,0.26166815,2018-04-30,-0.1163934426228554,2018-04-01,100.4212,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018-04-01,0.31658065,0.27193972,0.3501034,0.24266644,0.33196783,0.24553958,0.30103543,0.33251208,0.28414753,0.32278007,2018-04-30,-0.5880059970014111,2018-04-01,100.4212,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018-04-01,0.28346676,0.3560619,0.23220086,0.26598182,0.2343655,0.19422272,0.37093058,0.2882306,0.37549818,0.30609587,2018-04-30,-0.4281842818427459,2018-04-01,100.4212,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2018-04-01,0.33380112,0.24272247,0.46225592,0.22137024,0.41780162,0.22081512,0.2554873,0.31654155,0.20447473,0.29778513,2018-04-30,-0.6189062113336751,2018-04-01,100.4212,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2018-04-01,0.16441186,0.13556181,0.17639127,0.18193214,0.13937797,0.33037674,0.12545861,0.21491541,0.1449148,0.21048823,2018-04-30,-0.5227272727269601,2018-04-01,100.4212,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018-04-01,0.33330643,0.22986291,0.4586463,0.24368201,0.4184451,0.23561214,0.25315332,0.33465794,0.22130162,0.31019473,2018-04-30,-0.5493734335838222,2018-04-01,100.4212,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2018-04-01,0.20577894,0.22997546,0.226157,0.36151317,0.21101324,0.24902314,0.28800064,0.34075287,0.24258919,0.24845515,2018-04-30,-0.2705018359852018,2018-04-01,100.4212,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018-04-01,0.3401977,0.24994558,0.36189115,0.23769112,0.30865183,0.20067155,0.26238987,0.318439,0.21891369,0.32235193,2018-04-30,-0.735025081144772,2018-04-01,100.4212,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018-04-01,0.2273413,0.24266556,0.24693699,0.34813815,0.2392515,0.24724671,0.30245835,0.35588264,0.26468748,0.2960517,2018-04-30,-0.3275663206457165,2018-04-01,100.4212,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2018-05-01,0.25622094,0.20363097,0.35390273,0.2717199,0.31650323,0.2764789,0.22495876,0.31281525,0.19547877,0.29212207,2018-05-31,-0.4763995609218022,2018-05-01,100.4124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-05-01,0.31840822,0.28966877,0.28078082,0.21218064,0.2558928,0.17175797,0.2692152,0.2752456,0.22878364,0.2888539,2018-05-31,-0.5809482193575308,2018-05-01,100.4124,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-05-01,0.18430072,0.1910721,0.22820395,0.25137705,0.2156661,0.3549362,0.22153667,0.26298478,0.18721928,0.23439595,2018-05-31,-0.2649572649571743,2018-05-01,100.4124,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-05-01,0.35110906,0.27048364,0.38775843,0.23664202,0.34717786,0.21224433,0.27280253,0.3234175,0.20958373,0.3536251,2018-05-31,-0.565287049399048,2018-05-01,100.4124,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-05-01,0.21834707,0.23190327,0.25096792,0.24478382,0.28066105,0.25979432,0.25625065,0.27032048,0.26918885,0.32557166,2018-05-31,-0.502013914317008,2018-05-01,100.4124,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-05-01,0.3133003,0.2442801,0.253028,0.19236168,0.22401342,0.14710185,0.23641358,0.23162483,0.20044371,0.27831447,2018-05-31,-0.598560222757968,2018-05-01,100.4124,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2018-05-01,0.27010828,0.26910114,0.27250367,0.36219043,0.23879991,0.24342172,0.3042737,0.38024193,0.28542593,0.30894175,2018-05-31,-0.39283746556463,2018-05-01,100.4124,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2018-05-01,0.23229961,0.32204422,0.20225997,0.28160635,0.21872997,0.22178735,0.3367707,0.29405153,0.52770627,0.28355676,2018-05-31,-0.3764916467779306,2018-05-01,100.4124,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2018-05-01,0.22808608,0.31646687,0.2183018,0.3181149,0.21330388,0.20076485,0.3661083,0.30482095,0.29321018,0.26880243,2018-05-31,-0.1711491442541741,2018-05-01,100.4124,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018-05-01,0.32272008,0.2806333,0.3719745,0.24992739,0.3510423,0.2402274,0.30027854,0.3297806,0.26988065,0.33039173,2018-05-31,-0.5415293342121718,2018-05-01,100.4124,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018-05-01,0.27781418,0.35000342,0.22989814,0.25222176,0.25223932,0.18176216,0.36633217,0.25727138,0.35478556,0.2944058,2018-05-31,-0.5201238390091872,2018-05-01,100.4124,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2018-05-01,0.3143364,0.2271247,0.45272526,0.22666411,0.4015662,0.2268581,0.23343818,0.2995171,0.20020348,0.29751623,2018-05-31,-0.6132678132676626,2018-05-01,100.4124,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2018-05-01,0.16510408,0.15034823,0.16745238,0.18650159,0.15713489,0.3079191,0.14022137,0.20203093,0.1503102,0.2250615,2018-05-31,-0.4982130092919956,2018-05-01,100.4124,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018-05-01,0.32696265,0.21424533,0.46573356,0.24439372,0.41627035,0.24892454,0.2407902,0.3336002,0.21377458,0.3214464,2018-05-31,-0.6144953312582003,2018-05-01,100.4124,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2018-05-01,0.205716,0.23274706,0.22179982,0.37872815,0.20115985,0.2381094,0.29648566,0.34150594,0.24827525,0.25049323,2018-05-31,-0.2681682957924912,2018-05-01,100.4124,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018-05-01,0.32983172,0.23914917,0.34506828,0.2228109,0.2995017,0.1962641,0.2471825,0.30612847,0.21727052,0.332191,2018-05-31,-0.7033599405976046,2018-05-01,100.4124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018-05-01,0.21427807,0.23316659,0.24567652,0.34133947,0.22770621,0.24342172,0.2927567,0.3326695,0.2684367,0.28951418,2018-05-31,-0.3729674796746072,2018-05-01,100.4124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2018-06-01,0.24438217,0.19733347,0.3614977,0.2695325,0.32191527,0.27392036,0.22494487,0.31391206,0.20316035,0.2942196,2018-06-30,-0.4788975021531099,2018-06-01,100.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-06-01,0.32571885,0.27225706,0.3074795,0.20952627,0.2815642,0.17426793,0.2629137,0.28105265,0.2308101,0.3023264,2018-06-30,-0.6352679987312662,2018-06-01,100.39,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-06-01,0.18834636,0.19858773,0.25823805,0.2623656,0.2477479,0.35124248,0.22116053,0.28363618,0.19313662,0.23833433,2018-06-30,-0.3448115402511192,2018-06-01,100.39,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-06-01,0.35822347,0.29238394,0.41562012,0.25061747,0.3768732,0.2154332,0.29817206,0.3431064,0.23730467,0.35839632,2018-06-30,-0.5666116481960465,2018-06-01,100.39,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-06-01,0.21245055,0.22597039,0.24573538,0.24328798,0.2677813,0.25630197,0.25011048,0.27151826,0.26989347,0.3316247,2018-06-30,-0.4691240737221225,2018-06-01,100.39,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-06-01,0.30629498,0.25295463,0.26094848,0.20517513,0.23530401,0.15564296,0.25313568,0.24220401,0.2139696,0.28363568,2018-06-30,-0.5755693947038694,2018-06-01,100.39,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2018-06-01,0.27014002,0.2620456,0.274277,0.3600857,0.24052107,0.23848389,0.3016231,0.35866076,0.2795224,0.30540395,2018-06-30,-0.4444733420024851,2018-06-01,100.39,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2018-06-01,0.21500455,0.316193,0.19255374,0.27896786,0.20000836,0.21844286,0.3270795,0.2911529,0.523806,0.2654627,2018-06-30,-0.2244165170555747,2018-06-01,100.39,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2018-06-01,0.23222701,0.30823827,0.2510813,0.32844818,0.22926943,0.20798331,0.36286396,0.32573447,0.2800098,0.28122067,2018-06-30,-0.1447282252782287,2018-06-01,100.39,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018-06-01,0.3306116,0.27406126,0.42098615,0.23903662,0.3907946,0.23255412,0.27986202,0.32429835,0.26200742,0.33050343,2018-06-30,-0.5711363213686868,2018-06-01,100.39,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018-06-01,0.25934258,0.3347264,0.20776556,0.22840288,0.22267652,0.182854,0.33762363,0.24812953,0.33360776,0.27928048,2018-06-30,-0.3856353591159155,2018-06-01,100.39,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2018-06-01,0.3362946,0.23315142,0.46945333,0.23235962,0.43119705,0.23054951,0.24417095,0.31890693,0.212368,0.31956264,2018-06-30,-0.6156367041197061,2018-06-01,100.39,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2018-06-01,0.2025969,0.1710149,0.215972,0.1933241,0.20459975,0.30732566,0.17736486,0.22653867,0.18559186,0.27241936,2018-06-30,-0.4631229235877321,2018-06-01,100.39,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018-06-01,0.31734484,0.22022152,0.44802812,0.22463351,0.42335743,0.22357075,0.23430195,0.3153132,0.21273375,0.305506,2018-06-30,-0.6322740404455979,2018-06-01,100.39,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2018-06-01,0.1868599,0.22041199,0.1972392,0.37060368,0.1759462,0.22970726,0.3118601,0.31841257,0.24517304,0.24001989,2018-06-30,-0.2246520874750597,2018-06-01,100.39,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018-06-01,0.33664808,0.2306803,0.36972183,0.22066274,0.32037005,0.19071235,0.22884353,0.29218137,0.20779209,0.33359563,2018-06-30,-0.727576136837562,2018-06-01,100.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018-06-01,0.26657295,0.07664998,0.069852896,0.23885663,0.06877759,0.17776597,0.09650132,0.17623636,0.09363082,0.021838885,2018-06-30,0.0,2018-06-01,100.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2018-06-01,0.20530567,0.21929972,0.2215746,0.354564,0.20345055,0.23471989,0.29588947,0.3196936,0.25962266,0.27669147,2018-06-30,-0.3687943262409479,2018-06-01,100.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2018-07-01,0.23998791,0.18827425,0.33508012,0.2574364,0.29860058,0.26987097,0.21052466,0.30535862,0.19076096,0.28414896,2018-07-31,-0.5781459919388365,2018-07-01,100.3532,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-07-01,0.3097552,0.28515264,0.28351203,0.21544582,0.25630537,0.18834078,0.26846445,0.29703435,0.23603144,0.30313614,2018-07-31,-0.613257645119829,2018-07-01,100.3532,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-07-01,0.17019,0.1936342,0.23616424,0.25512004,0.21927603,0.35376692,0.2174266,0.26616812,0.19227648,0.23513857,2018-07-31,-0.291866028708007,2018-07-01,100.3532,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-07-01,0.36232874,0.2933121,0.37713024,0.24989781,0.33865005,0.21200922,0.2944246,0.33692014,0.23862463,0.3513623,2018-07-31,-0.6004944375771074,2018-07-01,100.3532,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-07-01,0.23495612,0.24361496,0.2746762,0.24165736,0.29407948,0.25468323,0.25596935,0.28552473,0.26863486,0.3311789,2018-07-31,-0.4949715784869927,2018-07-01,100.3532,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-07-01,0.31199864,0.26801714,0.25883937,0.20697117,0.2316783,0.15841837,0.26505587,0.24854398,0.21769239,0.27904344,2018-07-31,-0.5619300148647993,2018-07-01,100.3532,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2018-07-01,0.27487028,0.26890877,0.2714767,0.34729013,0.22988898,0.226396,0.31144413,0.35429576,0.28763786,0.31114694,2018-07-31,-0.4213448488585992,2018-07-01,100.3532,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2018-07-01,0.22122292,0.3212734,0.19861658,0.2826771,0.20938845,0.21622103,0.33392742,0.29312283,0.52812165,0.27766404,2018-07-31,-0.3350923482848499,2018-07-01,100.3532,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2018-07-01,0.2262234,0.2960714,0.23537537,0.31663233,0.21509908,0.2106509,0.33014944,0.31091776,0.27019843,0.26158738,2018-07-31,-0.1461538461537524,2018-07-01,100.3532,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018-07-01,0.32808533,0.27963412,0.4047067,0.2473791,0.37750658,0.25615767,0.29365838,0.3471227,0.26322433,0.3338842,2018-07-31,-0.5889802266161765,2018-07-01,100.3532,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018-07-01,0.26981455,0.34233743,0.23166826,0.24335672,0.2517372,0.1917556,0.3539173,0.271173,0.35611424,0.29658386,2018-07-31,-0.4148082069579806,2018-07-01,100.3532,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2018-07-01,0.33139294,0.23307748,0.45072937,0.23689875,0.41450554,0.23700508,0.2452928,0.3151567,0.20950374,0.30599633,2018-07-31,-0.5887070901505972,2018-07-01,100.3532,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2018-07-01,0.21515758,0.1761344,0.22667533,0.2145461,0.19735701,0.2984003,0.16951133,0.2365001,0.18453887,0.2880741,2018-07-31,-0.5055350553502426,2018-07-01,100.3532,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018-07-01,0.34120256,0.23324552,0.45422682,0.22967167,0.42121676,0.22294573,0.24103646,0.3252036,0.21680242,0.31342727,2018-07-31,-0.6262068965515801,2018-07-01,100.3532,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2018-07-01,0.19822374,0.22657,0.21217795,0.38417336,0.18985628,0.248591,0.28706205,0.3330028,0.24789505,0.249229,2018-07-31,-0.23239139603533,2018-07-01,100.3532,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018-07-01,0.34077626,0.24392645,0.37760195,0.2348267,0.32975042,0.2007819,0.2535525,0.31187725,0.21838923,0.33076537,2018-07-31,-0.6954485858773748,2018-07-01,100.3532,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018-07-01,0.23751135,0.25394332,0.24546556,0.33207,0.23174652,0.23631532,0.31490824,0.33307537,0.27840856,0.30353498,2018-07-31,-0.2984234234232554,2018-07-01,100.3532,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2018-08-01,0.254386,0.1939122,0.32248417,0.253756,0.29688275,0.27261245,0.22448465,0.30680904,0.19519098,0.2925903,2018-08-31,-0.5906163753447146,2018-08-01,100.3008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-08-01,0.32140312,0.2761387,0.28504175,0.21170437,0.2681062,0.17972271,0.2689852,0.2868154,0.23312058,0.2877455,2018-08-31,-0.5835435056745611,2018-08-01,100.3008,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-08-01,0.1796554,0.19034696,0.22928306,0.24943845,0.22140424,0.3517372,0.21109878,0.26337126,0.18696046,0.21810767,2018-08-31,-0.3057259713699868,2018-08-01,100.3008,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-08-01,0.35929707,0.27173868,0.3650721,0.22404939,0.32482466,0.21224764,0.2772273,0.32922092,0.21268958,0.3425548,2018-08-31,-0.6807291666664894,2018-08-01,100.3008,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-08-01,0.20680784,0.22818501,0.2229448,0.24036777,0.24520291,0.2426921,0.24928327,0.2646759,0.26911873,0.32020608,2018-08-31,-0.4716516023006425,2018-08-01,100.3008,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-08-01,0.3106072,0.25922427,0.25100335,0.20604782,0.228823,0.15954103,0.2612002,0.2494942,0.21491602,0.27807146,2018-08-31,-0.6225481533839626,2018-08-01,100.3008,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2018-08-01,0.26630476,0.26465985,0.26968476,0.35269964,0.23743701,0.23454078,0.2990847,0.35325328,0.2899155,0.3085894,2018-08-31,-0.4713052310816477,2018-08-01,100.3008,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2018-08-01,0.23437595,0.3117761,0.20520066,0.27549574,0.20601512,0.21000326,0.3281513,0.2976461,0.5251755,0.28248322,2018-08-31,-0.3803446075301913,2018-08-01,100.3008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-01,0.19473378,0.27367917,0.1949869,0.32163376,0.18560459,0.20532568,0.321958,0.2960512,0.26214698,0.24434246,2018-08-31,-0.0006146281499688,2018-08-01,100.3008,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018-08-01,0.34987757,0.27152833,0.4098307,0.2319314,0.38479602,0.23914118,0.2871209,0.33379275,0.25603038,0.3337435,2018-08-31,-0.6193151887619632,2018-08-01,100.3008,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018-08-01,0.2725756,0.34204865,0.23309033,0.2541912,0.24460964,0.20315394,0.35541722,0.26692384,0.35707715,0.29191342,2018-08-31,-0.4784555120312035,2018-08-01,100.3008,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2018-08-01,0.33377817,0.22950138,0.4399105,0.21380858,0.4193323,0.20871504,0.24516053,0.29291615,0.20037796,0.29242435,2018-08-31,-0.5756467206687809,2018-08-01,100.3008,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2018-08-01,0.21601395,0.1827483,0.20512456,0.20101862,0.1807482,0.29618365,0.1744371,0.23126706,0.18936452,0.27289468,2018-08-31,-0.5644515612485472,2018-08-01,100.3008,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018-08-01,0.35220236,0.22507495,0.4778799,0.22221103,0.43217525,0.21796243,0.25286138,0.33368707,0.21259435,0.3076079,2018-08-31,-0.6593795544450011,2018-08-01,100.3008,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2018-08-01,0.1880371,0.22815977,0.21753742,0.38099197,0.19768105,0.24564457,0.29227293,0.3347118,0.25062436,0.24748114,2018-08-31,-0.2223869532986573,2018-08-01,100.3008,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018-08-01,0.34467614,0.23775744,0.34475622,0.20921111,0.32589802,0.19369268,0.25377908,0.2985485,0.21442811,0.31834656,2018-08-31,-0.727403673028317,2018-08-01,100.3008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018-08-01,0.21579301,0.24033327,0.23919533,0.34973925,0.22841676,0.23808575,0.3001101,0.33209044,0.26781017,0.28839657,2018-08-31,-0.4154589371978669,2018-08-01,100.3008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-01,0.248913,0.18967985,0.31914198,0.23798208,0.304224,0.25943604,0.20606305,0.28330407,0.1794581,0.26809818,2018-09-30,-0.573710634413248,2018-09-01,100.2346,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-09-01,0.33257458,0.29239905,0.29983377,0.2018487,0.29996487,0.17224118,0.27204117,0.26674837,0.22939464,0.27788788,2018-09-30,-0.5650929899855928,2018-09-01,100.2346,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-09-01,0.19949915,0.19800186,0.24898106,0.26538426,0.23983043,0.34780735,0.2254381,0.2844039,0.18570529,0.23966521,2018-09-30,-0.3867595818813646,2018-09-01,100.2346,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-09-01,0.36340997,0.28580707,0.36577874,0.22933246,0.3532997,0.19984747,0.27889845,0.31767836,0.21188603,0.32337865,2018-09-30,-0.6072562358275266,2018-09-01,100.2346,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-09-01,0.21526828,0.22904485,0.2578049,0.2501434,0.2805444,0.26924047,0.24914981,0.26931995,0.2578329,0.32581332,2018-09-30,-0.4784959449495015,2018-09-01,100.2346,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018-09-01,0.2720396,0.26780787,0.27022776,0.35897344,0.22917426,0.23281264,0.30891588,0.35406265,0.28739685,0.31850195,2018-09-30,-0.3357761492337323,2018-09-01,100.2346,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2018-09-01,0.22607513,0.31690493,0.19713035,0.27207223,0.21697111,0.21260548,0.33467138,0.28938454,0.52551615,0.27450296,2018-09-30,-0.360967184801257,2018-09-01,100.2346,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
